,location,specific_location,features,bed,bath,toilet,description,price,category,property_code,date_posted/updated,service_level,key_features,detail_description
8295,surulere,"dayo ojutiku street,off olufemiOgunlana Surulere Lagos",2 beds 0 baths 0 Toilets,2,0,0,2 BEDROOM FLAT,650000,,K6070,"Updated 05 Jan 2018, Added 28 Nov 2017",,2 Bedroom,"2 bedroom flat at dayo ojutiku street,off olufemi,by ogunlana drive
Rent: #650k 1y"
8296,surulere,chilaka closeAdelabu Surulere Lagos,3 beds 0 baths 0 Toilets,3,0,0,3 BEDROOM FLAT,1300000,,K6073,"Updated 05 Jan 2018, Added 28 Nov 2017",,3 Bedroom,"3 bedroom flat at chilaka close off adelabu,
Rent: #1.3m. 1y"
8297,surulere,oladele DadaMasha Surulere Lagos,4 beds 0 baths 0 Toilets,4,0,0,4 BEDROOM DUPLEX,2500000,,M2134,"Updated 05 Jan 2018, Added 05 Dec 2017",,4 Bedroom,"4 bedroom duplex new house at oladele Dada off masha rd,
Rent: #2.5m"
8315,surulere,oladele Dada off folawiyoMasha Surulere Lagos,0 beds 0 baths 0 Toilets,0,0,0,MINI FLAT,500000,,M2017,"Updated 05 Jan 2018, Added 05 Dec 2017",,,"Miniflat new house at oladele Dada off folawiyo ,masha
Rent: #500k"
8316,surulere,oke ona streetMasha Surulere Lagos,4 beds 0 baths 0 Toilets,4,0,0,4 bedroom flat (upstairs),800000,,N0848,"Updated 05 Jan 2018, Added 13 Dec 2017",,4 Bedroom,"4 bedroom flat upstairs at oke ona street off masha,surulere,
Rent: 800k 1y."
8317,surulere,off adeniran ogunsanyaSurulere Lagos,4 beds 0 baths 0 Toilets,4,0,0,4 bedroom duplex with a BQ,2500000,,N0751,"Updated 05 Jan 2018, Added 13 Dec 2017",,4 Bedroom,"4 bedroom duplex + 1rm bq at off adeniran ogunsanya,
Rent: #2.5m 1y."
8318,surulere,Masha road.Masha Surulere Lagos,2 beds 2 baths 2 Toilets,2,2,2,2 BEDROOM FLAT,1000000,,N5565,"Updated 05 Jan 2018, Added 05 Jan 2018",,2 Bedroom,"Newly built 2bedroom flat office space,on masha road, ground flour, massive carpark."
8319,surulere,Ogunlana drive.Ogunlana Surulere Lagos,2 beds 2 baths 3 Toilets,2,2,3,2 bedroom flat,900000,,N5574,"Updated 05 Jan 2018, Added 05 Jan 2018",,2 Bedroom,"Very clean and lovely place,upstairs with all round tiles,massive carpark."
8320,surulere,Cole streetLawanson Surulere Lagos,1 beds 1 baths 1 Toilets,1,1,1,Mini flat,300000,,N5551,Added 05 Jan 2018,,1 Bedroom,"Decent and spacious 2 nos of  Mini flat at Cole str up. It has a  well fixed kitchen cabinet and well tilled floor,large sitting room and bedroom with  an ample car space and with good road network.
Price: 300,000  for a year rent."
8321,surulere,21 Imam Dauda St. Off Eric Moore Rd SurulereLagos,1 beds 1 baths Toilets,1,1,0,"SELF CONTAINED Single Room with en suite bathroom, shower and WC. Double bed, TV, AC Table and chair",2000000,,N6110,Added 04 Jan 2018,,1 Bedroom,"Single Furnished luxurious room, en suite bathroom (Towels, tissue and soap provided), shower, WC, and toilet. Double Bed (sheets and pillow cases provided). Rooms are cleaned twice a week. TV (DSTV 5 channels accessible). CCTV coverage, with 3 diesel generators to provide 24/7 uninterrupted power. Off street Parking. Access to facility bar and restaurant 24/7.
NB: NON CATERING ACCOMMODATION."
8322,surulere, Bode Thomas Surulere Lagos,1 beds 1 baths 1 Toilets,1,1,1,Mini flat (Upstairs),700000,,N5142,Added 04 Jan 2018,,1 Bedroom,"Newly renovated and spacious miniflat upstairs off bode Thomas via Adeniran Ogunsanya Surulere. It has a  well fixed kitchen cabinet and well tilled floor,large sitting room and bedroom with  an ample car space and with good road network
Price: #700k a year rent(neg)"
8323,surulere, Bode Thomas Surulere Lagos,3 beds 0 baths 0 Toilets,3,0,0,3 BEDROOM FLAT,1600000,,N4365,Added 02 Jan 2018,,3 Bedroom,"TO LET IN BODE THOMAS..... 3bedroom flat @ bode thomas
Rent: #1.6m"
8324,surulere, Aguda Surulere Lagos,3 beds 3 baths 3 Toilets,3,3,3,3 BEDROOM FLAT,1100000,,N4363,Added 02 Jan 2018,,3 Bedroom,"TO LET IN AGUDA SURULERE........   Newly Renovated 3bedroom flat 3toilet and 3bath in Aguda
Rent: #1.1m and #1.2m"
8325,surulere, Masha Surulere Lagos,2 beds 2 baths 2 Toilets,2,2,2,2 Bedroom Flat,400000,,N3952,Added 29 Dec 2017,,2 Bedroom,
8326,surulere,Cole street surulere Coker Surulere Lagos,2 beds 2 baths 2 Toilets,2,2,2,2 BEDROOM FLAT,600000,,J3196,"Updated 26 Dec 2017, Added 03 Oct 2017",,2 Bedroom,Very lovely 2bed at Cole street surulere 600k
8327,surulere,Off Ramoni streetItire Surulere Lagos,1 beds 2 baths 2 Toilets,1,2,2,Spacious miniflat,450000,,K7143,"Updated 26 Dec 2017, Added 02 Dec 2017",,"Parking Space
Security doors
1 Bedrooms
Renovated",Clean and spacious miniflat with tiles carpark wardrobe fitted kitchen cabinet water heater painted with fittings balcony dinning section etc off Ramoni st lawanson upstairs 450k a yr only
8328,surulere, Lawanson Surulere Lagos,1 beds 1 baths 1 Toilets,1,1,1,self contain,250000,,K7109,"Updated 26 Dec 2017, Added 01 Dec 2017",,1 Bedroom,"Newly renovated roomself up to 80% completed with carpark water tiles gated and tarred road omobola lawanson axis 250k a yr and half


nd"
8329,surulere, Adeniran Ogunsanya Surulere Lagos,1 beds 1 baths 1 Toilets,1,1,1,SELF CONTAIN,450000,,N3382,Added 23 Dec 2017,,1 Bedroom,Its very lovely in a serene and secured neighborhood with parking space easy access to any were
8330,surulere, Adeniran Ogunsanya Surulere Lagos,1 beds 1 baths 1 Toilets,1,1,1,self contain,450000,,N3381,Added 23 Dec 2017,,1 Bedroom,Its very lovely in a serene and secured neighborhood with parking space easy access to any were
8331,surulere, Bode Thomas Surulere Lagos,3 beds 3 baths 3 Toilets,3,3,3,3-bedroom flat,600000,,N3353,Added 23 Dec 2017,,3 Bedroom,"A newly renovated 2 bedrooms flat
with tiles and wardrobes
at Bode Thomas,
Surulere - Lagos


The rent is N600k


For more information please contact the Agent"
8332,surulere, Aguda Surulere Lagos,3 beds 0 baths 0 Toilets,3,0,0,3 bedroom bungalow,1000000,,N2421,Added 19 Dec 2017,,3 Bedroom,"Brand new 3bedroom bungalow @ Aguda surulere
Rent: #1m"
8333,surulere, Aguda Surulere Lagos,2 beds 2 baths 2 Toilets,2,2,2,2 BEDROOM FLAT,700000,,N2416,Added 19 Dec 2017,,2 Bedroom,"Brand new 2bedroom flat 2toilet n 2bath @ Aguda Surulere
Rent: #700k"
8334,surulere, Aguda Surulere Lagos,3 beds 2 baths 3 Toilets,3,2,3,3 BEDROOM FLAT,800000,,N2237,Added 19 Dec 2017,,3 Bedroom,"A lovely and spacious newly built  3bd Room flat at Surulere, Aguda, with 3toilets n 2baths, in a fenced round with gate n parking space,
Rent: #800k x 1year."
8349,surulere, Aguda Surulere Lagos,0 beds 0 baths 0 Toilets,0,0,0,MINI FLAT,400000,,N2235,Added 19 Dec 2017,,,"A lovely and spacious newly built Mini flat as well as 3bd Room flat at Surulere, Aguda, with 3toilets n 2baths, in a fenced round with gate n parking space,
Rent: #400k x 1year. #800k x 1year."
8350,surulere,off Brown roadAguda Surulere Lagos,0 beds 0 baths 0 Toilets,0,0,0,MINI FLAT,150000,,N2124,Added 18 Dec 2017,,,"Room in a flat @ off Brown rd Aguda
Rent: #150k."
8351,surulere,off Brown roadAguda Surulere Lagos,0 beds 0 baths 0 Toilets,0,0,0,SELF CONTAIN,250000,,N2123,Added 18 Dec 2017,,,"Roomself off brown rd Aguda
Rent: #250k"
8352,surulere,off Brown roadAguda Surulere Lagos,3 beds 0 baths 0 Toilets,3,0,0,3 bedroom bungalow,1000000,,N2121,Added 18 Dec 2017,,3 Bedroom,"Brand new 3bedroom bungalow just 2tenants in the compound off Brown rd Aguda.
Rent: #1m"
8353,surulere,off Olatunde Onimole streetAguda Surulere Lagos,3 beds 0 baths 0 Toilets,3,0,0,3 BEDROOM FLAT,1200000,,N2116,Added 18 Dec 2017,,3 Bedroom,"Brand New 3bedroom flat @ off Olatunde Onimole str Aguda.
Rent: #1.2m, upstairs #1.1m downstairs."
8354,surulere, Ogunlana Surulere Lagos,2 beds 1 baths 1 Toilets,2,1,1,2 bedroom flat,500000,,N1871,Added 18 Dec 2017,,2 Bedroom,"A good 2 bedroom Flat, with  one toilet  and one bath, kitchen cabinets,  colorfully  painted, well tiled floors and fenced compound, ample  car  park, very serene neighborhood, wardrobes in all rooms
Price: 500,000 x 1 year only"
8355,surulere, Adeniran Ogunsanya Surulere Lagos,0 beds 0 baths 0 Toilets,0,0,0,Shop space,1000000,,N1646,Added 15 Dec 2017,,,"Newly built shops of different sizes both upstairs and downstairs facing  Adeniran Ogunsanya major road Rent-from#1m-#2m a year rent.
Service charge #50k per month"
8356,surulere,Folawiyo bankole street off Masha rd Surulere Lagos,0 beds 0 baths 0 Toilets,0,0,0,MINI FLAT,500000,,N1618,Added 15 Dec 2017,,,"Very good renovated and serviced Mini flat with parking space @ Folawiyo bankole street off Masha rd Surulere lagos, very secured and good access to anywhere
Rent #500k per Annum"
8357,surulere,Ago Davis close off Ekololu streetSurulere Lagos,2 beds 2 baths 2 Toilets,2,2,2,2 bedroom duplex,1000000,,N1611,Added 15 Dec 2017,,2 Bedroom,"Very good 2bedroom duplex  with ballroom en-suite at  Ago Davis close off Ekololu str surulere lagos
Rent: #1m`"
8358,surulere,"tafawa balewa crescent,Adeniran Ogunsanya Surulere Lagos",0 beds 0 baths 0 Toilets,0,0,0,MINI FLAT/ OFFICE SPACE,500000,,K0938,"Updated 15 Dec 2017, Added 08 Nov 2017",,,"Miniflat office space at tafawa balewa crescent off adeniran ogunsanya,
Rent: #500k."
8359,surulere,off agbonyiAdelabu Surulere Lagos,2 beds 0 baths 0 Toilets,2,0,0,2 BEDROOM FLAT,450000,,K0940,"Updated 15 Dec 2017, Added 08 Nov 2017",,2 Bedroom,"2 bedroom flat nuru oniwo,off agbonyi by adelabu
Rent: #450k 1y."
8360,surulere,"omilani,Aguda Surulere Lagos",0 beds 0 baths 0 Toilets,0,0,0,Miniflat,350000,,K1563,"Updated 15 Dec 2017, Added 11 Nov 2017",,,"Miniflat upstairs omilani,pako aguda,surulere,
Rent: #350k 1y. New house."
8361,surulere,adetola roadAguda Surulere Lagos,0 beds 0 baths 0 Toilets,0,0,0,SHOP,300000,,K3145,"Updated 15 Dec 2017, Added 16 Nov 2017",,,"Shop(big)with inbuilt toilet at adetola road aguda,surulere.
Rent: #300k"
8362,surulere,adetola roadAguda Surulere Lagos,0 beds 0 baths 0 Toilets,0,0,0,MINI FLAT (upstairs),450000,,K0591,"Updated 15 Dec 2017, Added 07 Nov 2017",,,"miniflat upstairs at adetola road, aguda,surulere
Rent: #450k 1y."
8363,surulere,agbonyin off adelabuSurulere Lagos,3 beds 0 baths 0 Toilets,3,0,0,3 bedroom flat (Upstairs),1000000,,N1272,Added 14 Dec 2017,,3 Bedroom,"Very lovely 3 bed upstairs At agbonyin off adelabu
Rent: #1m /yr"
8364,surulere, Ojuelegba Surulere Lagos,1 beds 1 baths 1 Toilets,1,1,1,MINI FLAT,350000,,N1229,Added 14 Dec 2017,,1 Bedroom,"A mini flat with big kitchen for rent
off Nathan - Surulere,
Lagos






Rent: N350k/Annum




For more information please contact the AGENT"
8365,surulere,"onitana street,Adeniran Ogunsanya Surulere Lagos",1 beds 1 baths 1 Toilets,1,1,1,MINI FLAT,450000,,K0587,"Updated 14 Dec 2017, Added 07 Nov 2017",,1 Bedroom,"Miniflat at onitana street off adeniran ogunsanya,
Rent: #450k 1y."
8366,surulere,HASSAN IDOWU streetAguda Surulere Lagos,0 beds 0 baths 0 Toilets,0,0,0,MINI FLAT (upstairs),300000,,K3153,"Updated 14 Dec 2017, Added 16 Nov 2017",,,"Miniflat upstairs hassan idowu street off adetola ,aguda surulere,
Rent: #300k 1y."
8367,surulere,off Adetola streetAguda Surulere Lagos,2 beds 0 baths 0 Toilets,2,0,0,2 BEDROOM FLAT,400000,,K3161,"Updated 14 Dec 2017, Added 16 Nov 2017",,2 Bedroom,"2bedroom flat muyiwa opaleye street, off adetola,aguda surulere,
Rent: #400k 1y."
8368,surulere,off karonwi streetKilo Marsha Surulere Lagos,2 beds 0 baths 0 Toilets,2,0,0,2 BEDROOM FLAT,700000,,K3180,"Updated 14 Dec 2017, Added 16 Nov 2017",,2 Bedroom,"2bedroom flat new house at off karonwi street,by oduduwa,kilo,surulere.
Rent: #700k 1y."
8381,surulere,adegoke streetOgunlana Surulere Lagos,0 beds 0 baths 0 Toilets,0,0,0,MINI FLAT,450000,,K3366,"Updated 14 Dec 2017, Added 17 Nov 2017",,,"miniflat at adegoke street off ogunlana drive,
Rent: #450k 1y."
8382,surulere,olatilewa street off alhaji Masha Surulere Lagos,2 beds 0 baths 0 Toilets,2,0,0,2 bedroom flat (Upstairs),600000,,K3367,"Updated 14 Dec 2017, Added 17 Nov 2017",,2 Bedroom,"2bedroom flat upstairs at olatilewa street off alhaji masha road,
Rent: #600k 1y"
8383,surulere,gbadebo close off omilaniAguda Surulere Lagos,0 beds 0 baths 0 Toilets,0,0,0,MINI FLAT (upstairs),350000,,K3368,"Updated 14 Dec 2017, Added 17 Nov 2017",,,"miniflat upstairs at gbadebo close off omilani,pako aguda,surulere,
Rent: #350k 1y."
8384,surulere,"oladimeji street, off adetolaAguda Surulere Lagos",2 beds 0 baths 0 Toilets,2,0,0,2 BEDROOM FLAT,400000,,K4724,"Updated 14 Dec 2017, Added 22 Nov 2017",,2 Bedroom,"2bedroomflat at oladimeji street, off adetola,aguda,
Rent: #400k 1y"
8385,surulere,balogun kuku street off adetolaAguda Surulere Lagos,2 beds 0 baths 0 Toilets,2,0,0,2 BEDROOM FLAT,350000,,K4725,"Updated 14 Dec 2017, Added 22 Nov 2017",,2 Bedroom,"2bedroom flat at balogun kuku street off adetola,aguda,surukere,
Rent: #350k"
8386,surulere,bishop crowther streetSurulere Lagos,0 beds 0 baths 0 Toilets,0,0,0,MINI FLAT,500000,,K5563,"Updated 14 Dec 2017, Added 27 Nov 2017",,,"miniflat at bishop crowther street off akerele,
Rent: #500k 1y."
8387,surulere,onikoyi street off brown roadAguda Surulere Lagos,0 beds 0 baths 2 Toilets,0,0,2,MINI FLAT,430000,,K4733,"Updated 14 Dec 2017, Added 22 Nov 2017",,,"miniflat With 2 toilet, balcony, all round tiles at onikoyi street off brown road, aguda  surulere,
Rent: #430k 1y."
8388,surulere, Bode Thomas Surulere Lagos,3 beds 0 baths 0 Toilets,3,0,0,3 BEDROOM FLAT OFFICE SPACE,1100000,,K6064,"Updated 14 Dec 2017, Added 28 Nov 2017",,3 Bedroom,"3bedroom flat office space at bode Thomas,surulere,
Rent: #1.1m"
8389,surulere, Bode Thomas Surulere Lagos,2 beds 2 baths 3 Toilets,2,2,3,2 bedroom Flat,900000,,N1155,Added 14 Dec 2017,,2 Bedroom,2 bedroom Flat / Apartment for rent Surulere Bode Thomas Surulere Lagos
8390,surulere, Lawanson Surulere Lagos,1 beds 1 baths 1 Toilets,1,1,1,Mini flat,400000,,M9180,"Updated 14 Dec 2017, Added 06 Dec 2017",,1 Bedroom,"A lovely and spacious well tilled floor,well fitted kitchen cabinet, ample car space,serene environment with 1 toilet n bathroom in a fenced round with gate and parking space.
Price: #400,000 x 1year."
8391,surulere,ibidun street Western Avenue Surulere Lagos,3 beds 3 baths 4 Toilets,3,3,4,3 BEDROOM FLAT,650000,,K5567,"Updated 14 Dec 2017, Added 27 Nov 2017",,3 Bedroom,"3 bedroom flat ibidun street off western avenue, all en-suite,4toilets and 3bathrooms
Rent: #650k"
8392,surulere,banire street off fashoroWestern Avenue Surulere Lagos,3 beds 0 baths 0 Toilets,3,0,0,3 bedroom flat (Upstairs),700000,,K5570,"Updated 14 Dec 2017, Added 27 Nov 2017",,3 Bedroom,"3bedroom flat  upstairs at banire street off fashoro,by western avenue.
Rent: #700k 1y."
8393,surulere, Bode Thomas Surulere Lagos,3 beds 2 baths 3 Toilets,3,2,3,3 bedroom Flat,900000,,N0705,Added 13 Dec 2017,,3 Bedroom,Good property
8394,surulere, Aguda Surulere Lagos,3 beds 2 baths 3 Toilets,3,2,3,3 bedroom flat,800000,,N0625,Added 12 Dec 2017,,3 Bedroom,"A lovely newly built 3bedroom flat with 3toilet & 2baths , 1room ensuite, upstairs & downstairs, all ros tiled in a block of 6flats, botehole, wardrobe, kitchen cabinet, ample parking space, fenced round with gate, property located in a close @Aguda, Surulere #800kx1yr rent total package is 1.1m"
8395,surulere,Eric moore height estateBode Thomas Surulere Lagos,1 beds 1 baths 1 Toilets,1,1,1,self-contain,1500000,,N0616,Added 12 Dec 2017,,1 Bedroom,"Its a lovely apartment upstairs,in d estate there is swimming pool,gym,club house,constant power supply,ample parking space,easy access to any were"
8396,surulere,Eric moore height estateBode Thomas Surulere Lagos,2 beds 2 baths 3 Toilets,2,2,3,2 bedroom flat + bq,2000000,,N0612,Added 12 Dec 2017,,2 Bedroom,"Its has air conditioner in all d rooms,in d estate there is elevator, swimming pool,gym house,club house and central generator and ample parking space in d estate with uniformed security guard"
8397,surulere, Idi Araba Surulere Lagos,2 beds 1 baths 1 Toilets,2,1,1,2 bedroom flat,700000,,N0306,Added 11 Dec 2017,,2 Bedroom,"Newly built 2 bedroom flat for rent ,well tilled floor,well fitted kitchen cabinet, ample car space,serene environment close to luth.
Price: 700,000 a year rent"
8398,surulere, Aguda Surulere Lagos,2 beds 2 baths 3 Toilets,2,2,3,2 bedroom flat,700000,,N0300,Added 11 Dec 2017,,2 Bedroom,"brand new 2 bedroom  house ,all rooms ensuit,well tilled floor,well fitted
kitchen cabinet, ample car space,serene environment off ADETOLA RD.

Price: #700 for a year."
8399,surulere, Aguda Surulere Lagos,2 beds 1 baths 1 Toilets,2,1,1,2 bedroom flat,650000,,N0295,Added 11 Dec 2017,,2 Bedroom,"Nice 2 bedroom flat new house well tilled floor with p.o.p ceiling, well fitted kitchen cabinet, interlock compound, enough car park, clean bore hole water at aino st off Adekunle kuye.
Price: #650,000 for 1yr"
8400,surulere,aino stAguda Surulere Lagos,2 beds 1 baths 1 Toilets,2,1,1,2 bedroom flat,650000,,N0145,Added 11 Dec 2017,,2 Bedroom,"Nice 2 bed flat new house all round tiles with p.o.p.ceiling interlocked compound, enough car park with clean borehole water at Aguda
Price: #650,000 a year"
8412,surulere, Aguda Surulere Lagos,2 beds 1 baths 1 Toilets,2,1,1,2 bedroom flat,650000,,N0117,Added 11 Dec 2017,,2 Bedroom,"Nice 2 bedroom flat,well tilled floor,well fitted kitchen cabinet, ample car space,serene environment at ayetoro surulere
Price: 650,000 per annum"
8413,surulere, Lawanson Surulere Lagos,2 beds 2 baths 2 Toilets,2,2,2,2 bedroom flat,700000,,N0082,Added 10 Dec 2017,,2 Bedroom,"Ref Yusuf*
Clean 2 bedroom flat upstairs of 2 toilets and 2 baths, fully tiled with wardrobes off Cole Street,  Lawanson, Surulere


Rent: N700,000 per annum


For inspection bookings and details, kindly contact the agent"
8414,surulere, Lawanson Surulere Lagos,3 beds 2 baths 2 Toilets,3,2,2,3 bedroom flat,800000,,N0080,Added 10 Dec 2017,,3 Bedroom,"×Ref Yusuf×
Clean 3bedroom flat upstairs all round tiles, parking space at Ikpo Street off Olatilewa Street, Lawanson.


Rent: 800,000 X 2yrs,  Owner can accept a year and a post dated check to clear in 6months.


For inspection, bookings and details, kindly contact the agent"
8415,surulere,banire cole streetOjuelegba Surulere Lagos,3 beds 2 baths 3 Toilets,3,2,3,3 bedroom flat,700000,,J8161,"Updated 10 Dec 2017, Added 26 Oct 2017",,3 Bedroom,3 bedroom Flat / Apartment for rent cole Ojuelegba Surulere Lagos
8416,surulere,off western avenue surulere Ojuelegba Surulere Lagos,1 beds 0 baths 0 Toilets,1,0,0,Self Contain,200000,,M9571,Added 07 Dec 2017,,1 Bedroom,"Lovely newly built room self contain well tilled floor,well fitted kitchen cabinet, ample car space,serene environment at western avenue surulere Lagos.
Prices: #200,000"
8417,surulere, Kilo Marsha Surulere Lagos,2 beds 1 baths 1 Toilets,2,1,1,2 bedroom flat,400000,,M9526,Added 07 Dec 2017,,2 Bedroom,"Newly built 2 bedroom has a well tilled floor,well fitted kitchen cabinet, ample car space,serene environment at  surulere
Price: 400,000 per annum"
8418,surulere, Aguda Surulere Lagos,0 beds 0 baths 0 Toilets,0,0,0,3 bedroom flat,1000000,,M9511,Added 07 Dec 2017,,,"Newly built 3 bedroom flat for rent at  surulere with well tilled floor,well fitted kitchen cabinet, ample car space,serene environment.
Price: 1 million / yr"
8419,surulere,ROSAMOND STREET OFF AKINHANMI STREETOjuelegba Surulere Lagos,3 beds 3 baths 4 Toilets,3,3,4,2 NO. 3 BEDROOM FLATS,1000000,,H6262,"Updated 06 Dec 2017, Added 24 Aug 2017",,3 Bedroom,A BLOCK OF 3 NO. 3 BEDROOM FLATS WITH 1 NO. 4 BEDROOM DUPLEX
