,location,specific_location,features,bed,bath,toilet,description,price,category,property_code,date_posted/updated,service_level,key_features,detail_description
151,yaba,"Bailey street,Abule ijeshaAbule Ijesha Yaba Lagos",1 beds 2 baths 2 Toilets,1,2,2,Magnificent standard newly built mini flat at Abule ijesha,550000.0,Premium,4EDUJ,"Updated 21 Apr 2021, Added 04 Jan 2021",Furnished,"1 Bedrooms
Furnished","Magnificent standard newly built mini flat at Abule ijesha very big seating room, kitchen cabinets,POP and scraded walls"
152,yaba, Abule Ijesha Yaba Lagos,1 beds 1 baths 2 Toilets,1,1,2,Newly built spacious pop finished mini flat with 2 toilets,700000.0,Premium,3ENQC,"Updated 21 Apr 2021, Added 14 Apr 2021",Newly Built,"Security
POP Ceiling
Street Lights
Parking Space
24 Hours Security
Security doors
All Room Ensuit
Drainage System
Big Compound
1 Bedrooms
New","Newly built pop finished mini flat with 2 toilet , up flat , well gated, situated in abule ijesha yaba
Rent 700k per annum"
154,yaba,Abule Oja Yaba Lagos,beds baths Toilets,0,0,0,Newly built pop finished spacious room self contain,450000.0,Premium,3EPBY,"Updated 21 Apr 2021, Added 20 Apr 2021",Newly Built,New,"Newly built pop finished spacious room self contain, situated at abule Oja yaba.
Rent: 450k per annum"
155,yaba,Tejuosho Yaba Lagos,beds baths Toilets,0,0,0,tejuosho shopping complex,200000.0,Premium,3EFAW,"Updated 21 Apr 2021, Added 21 Jan 2021",Serviced,Serviced,"An shop for rent at tejuosho shopping complex. Very affordable. Total package: 300,000"
156,yaba,"...,.Abule Ijesha Yaba Lagos",1 beds 1 baths 2 Toilets,1,1,2,Newly built pop finished mini flat,700000.0,Premium,8ENUG,"Updated 21 Apr 2021, Added 16 Apr 2021",Newly Built,"1 Bedrooms
New","Newly built pop finished mini flat with 2 toilet , up flat , well gated, situated in abule ijesha yaba Rent 700k per annum"
158,yaba,.Ebute Metta Yaba Lagos,2 beds 2 baths 2 Toilets,2,2,2,2 bedroom Flat / Apartment for rent Ebute Metta Yaba Lagos,900000.0,Premium,3EKDS,"Updated 21 Apr 2021, Added 07 Mar 2021",,2 Bedroom,"Executive 2bd Flat @ Ebute Metta West, Costain, Lagos, with 2toilets n Bath,upstairs with POP balcony kitchen cabinets Rent #900k a year good road network security wise lovely environment gated compound with parking space POP finishing fitted kitchen cabin"
160,yaba,Sabo Yaba Lagos,beds baths Toilets,0,0,0,Lovely and Spacious Mini Flat at Sabo Yaba,600000.0,Premium,6EMPF,"Updated 21 Apr 2021, Added 02 Apr 2021",,1 Bedroom,"Just Out*

Very spacious and decent mini flat
*Location* sabo
Rent 600k for two years but a year and half can fly.

Agreement 120K
Agency 120k
caution 50k

Kindly message always via WhatsApp for effective respond and communication to ensure getting for you a desired property"
161,yaba,Abule Oja Yaba Lagos,beds baths 2 Toilets,0,0,2,"Newly built pop finished mini flat with 2 toilets, up flat, well gated",700000.0,Premium,8EPBX,"Updated 21 Apr 2021, Added 20 Apr 2021",Newly Built,New,"Newly built pop finished mini flat with 2 toilets, up flat, well gated, situated in abule oja, yaba
Rent 700k per annum"
162,yaba,Akoka Yaba Lagos,1 beds 1 baths 2 Toilets,1,1,2,"Newly built mini flat , pop finished, spacious and well gated, situated in akoka yaba",600000.0,Premium,2ENKK,"Updated 21 Apr 2021, Added 12 Apr 2021",Newly Built,,
163,yaba,Abule OjaAbule Oja Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,Newly built room self contain,350000.0,Premium,5EKXU,"Updated 21 Apr 2021, Added 15 Mar 2021",Newly Built,,
164,yaba, Akoka Yaba Lagos,0 beds 0 baths 0 Toilets,0,0,0,A standard room self contain,350000.0,Premium,9ENWC,"Updated 21 Apr 2021, Added 17 Apr 2021",,,
165,yaba,Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,A Executive lovely and decent self contained,450000.0,Premium,4EMLA,"Updated 21 Apr 2021, Added 31 Mar 2021",,,
191,yaba,Old yaba roadAdekunle Yaba Lagos,beds 2 baths 2 Toilets,0,2,2,A miniflat apartment,500000.0,Premium,0EKYY,"Updated 21 Apr 2021, Added 16 Mar 2021",Furnished,,
192,yaba,Brown Akoka Yaba Lagos,beds baths 1 Toilets,0,0,1,New Lovely Executive Serviced SelfContain @ Yaba,700000.0,Premium,6CXSV,"Updated 21 Apr 2021, Added 21 Jan 2020",Furnished Serviced Newly Built,"POP Ceiling
Security
Parking Space
24 Hours Security
Security doors
All Room Ensuit
Big Compound
New
Serviced
Furnished","This is a lovely Beautiful SelfContain @ Akoka Yaba.
It is well furnished with well made wardrobes and a nice kitchen kitchen cabinets with one toilet and bathroom, parking space, borehole water, Generator, Air condition.
Rent is 700k per year.
It is located in a nice and secured environment with an accessible road network"
194,yaba,OLUWA   DARE STREET OFF FOLA  AGORO YABAFola Agoro Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,SUPER AND EXECUTIVE ROOMSELF UP AND DOWN STAIRS,350000.0,Premium,6DTBT,"Updated 21 Apr 2021, Added 18 Aug 2020",Serviced Newly Built,"1 Bedrooms
New
Serviced","Property Description

Super and Executive room self Contained,Brand NEW HOUSE,upstairs and Down stairs with treated bore hole water and ample car park, well tiled floor, colorfully painted, fenced compound, ect all going for 350k x 1 yr rent"
195,yaba,Alagomeji Yaba Lagos,2 beds 2 baths 3 Toilets,2,2,3,"Newly built all rooms en-suite 2 bedroom flat, pop finished,",1600000.0,Premium,5ENYL,"Updated 21 Apr 2021, Added 18 Apr 2021",Newly Built,"2 Bedrooms
New","Newly built all rooms en-suite 2 bedroom flat, pop finished, situated in a serene evironmemt at alagomeji yaba.
Rent: 1.6M per annum"
196,yaba, Onike Yaba Lagos,2 beds 2 baths 3 Toilets,2,2,3,"2 Bedroom flat, just 2 tenants in the compound",1500000.0,Premium,5ENKN,"Updated 21 Apr 2021, Added 12 Apr 2021",Newly Built,"2 Bedrooms
New","2 Bedroom all rooms En-suite with Guest Toilet,fitted with kitchen cabinet,wardrobe, water heater, shower glass, spacious compound with ample car park space , just 2 tenants in the compound at Onike Yaba.
Rent: 1.5Million ( 1 year 6months rent required )"
198,yaba, Yaba Lagos,2 beds 2 baths 3 Toilets,2,2,3,2bedroom flat in a gated street,900000.0,Premium,7ENPJ,"Updated 21 Apr 2021, Added 14 Apr 2021",,2 Bedroom,2bedroom flat in a gated street behind Yabatech Road. 900k a year rent
199,yaba,Alagomeji Alagomeji Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,New Executive Serviced Miniflat @ Alagomeji Yaba,1800000.0,Premium,5DVUC,"Updated 21 Apr 2021, Added 15 Sep 2020",Furnished Serviced,,
200,yaba,Ebute meta East Ebute Metta Yaba Lagos,3 beds 3 baths 4 Toilets,3,3,4,Tastefully Finished Newly Built Ensuites Fully Serviced 3bedroom Flat + Bq,2500000.0,Premium,9EHKA,"Updated 21 Apr 2021, Added 17 Feb 2021",,,
201,yaba, Fola Agoro Yaba Lagos,3 beds 3 baths 3 Toilets,3,3,3,"Newly renovated 3bedroom flat with 2 rooms en-suite, pop ceiling, screeded walls, spacious rooms, wardrobe, parking space.",1300000.0,Premium,6ENPK,"Updated 21 Apr 2021, Added 14 Apr 2021",,,
202,yaba,Off Herbert Macaulay wayEbute Metta Yaba Lagos,2 beds 2 baths 3 Toilets,2,2,3,A Very Neat & Spacious 2bedroom Flat With 3toilets,900000.0,Premium,8ENXW,"Updated 21 Apr 2021, Added 18 Apr 2021",,2 Bedroom,"A Very Neat & Spacious 2bd Flat With 3toilets @ Ebute Metta East, Yaba, Lagos, in a block of flats, up floor, with a fitted wardrobes, kitchen cabinets n cupboard, POP Ceiling, well tiled floors, situated in a calm n conducive environment with easy access road to 3rd Mainland bridge ??, fenced Round with gate n parking space, prepaid metre and a separate Transformer, #900k x a year.

Note: It has an Extra Portable Room

Pls Contact: ZEEZCONSULT PROPERTIES MGT: [redacted]/ [redacted]/ [redacted].

Many thanks for your usual patronage!!!"
203,yaba,Onike Yaba Lagos,3 beds baths Toilets,3,0,0,Executive 3 Bedroom Flat at Onike yaba,1500000.0,Premium,3EMPE,"Updated 21 Apr 2021, Added 02 Apr 2021",,,
204,yaba,Akoka Yaba Lagos,3 beds 3 baths 4 Toilets,3,3,4,"Executive Newly built, tastefully finished all rooms en-suite spacious 3 Bedroom Flat",1500000.0,Premium,3ENPT,"Updated 21 Apr 2021, Added 14 Apr 2021",Newly Built,"3 Bedrooms
New","Executive Newly built, tastefully finished all rooms en-suite spacious 3 Bedroom Flat with guest toilet, well gated and secured
Situated in Akoka yaba.
Rent 1.6Million per annum"
206,yaba, Alagomeji Yaba Lagos,3 beds 3 baths 4 Toilets,3,3,4,Decent 3bedroom flat,1700000.0,Premium,1ENPK,"Updated 21 Apr 2021, Added 14 Apr 2021",Serviced,"3 Bedrooms
Serviced","Decent 3bedroom flat at Alagomeji Yaba.
Rent: 1,750,000
S/C: 250,000
Agency&agreement: 300,000
Total: 2,300,000"
208,yaba,Sabo Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,Very spacious and decent mini flat,600000.0,Premium,2EMMG,"Updated 21 Apr 2021, Added 01 Apr 2021",,1 Bedroom,1 bedroom mini flat Mini flat Flat / Apartment for rent Sabo Yaba Lagos at oyadiran sabo 600k for two years but a year and half can fly agreement and commission 120/120 caution 50
209,yaba,OnikeOnike Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,Newly built room self contain,450000.0,Premium,4EMNY,"Updated 21 Apr 2021, Added 02 Apr 2021",Newly Built,"1 Bedrooms
New",Lovely
210,yaba,Akoka Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,newly built Executive Standard lovely and decent room self contained,400000.0,Premium,5EMK,"Updated 21 Apr 2021, Added 31 Mar 2021",Newly Built,"1 Bedrooms
New","1 bedroom mini flat Self Contain Flat / Apartment for rent Akoka Yaba Lagos
Facilities:
with kitchen cabinets and Wardrobe, pop, balcony upstairs at Akoka Yaba 400k a year rent"
212,yaba,...Sabo Yaba Lagos,3 beds 3 baths 3 Toilets,3,3,3,Executive Standard and decent 3 bedroom flat,1500000.0,Premium,1ELEC,"Updated 21 Apr 2021, Added 17 Mar 2021",,3 Bedroom,3 bedroom Flat / Apartment for rent Sabo Yaba Lagos
213,yaba,Off Herbert Macaulay wayAlagomeji Yaba Lagos,2 beds 2 baths 3 Toilets,2,2,3,An Executive Ensuites 2 bedroom Flat,1200000.0,Premium,1ENXY,"Updated 21 Apr 2021, Added 18 Apr 2021",,2 Bedroom,"An Executive Ensuites 2bd Flat @ Alagomeji, Yaba, Lagos, a bungalow behind Main building well secluded, with a fitted wardrobes, kitchen cabinets n cupboard, well tiled floors, situated in a calm n conducive environment, fenced Round with gate n parking space, #1.2M x a year.

Note: It can be use for Both Residential & Commercial.
....... If for Residential, it must be a Bachelor Or Spinster.

Pls Contact: ZEEZCONSULT PROPERTIES MGT: [redacted]/ [redacted]/ [redacted].

Many thanks for your usual patronage!!!"
215,yaba,"...,.Abule Ijesha Yaba Lagos",1 beds 1 baths 2 Toilets,1,1,2,Newly built pop finished mini flat,700000.0,Premium,3EMXE,"Updated 21 Apr 2021, Added 06 Apr 2021",Newly Built,,
216,yaba,Ikate Lekki Lagos,5 beds 5 baths 6 Toilets,5,5,6,10units Electrifying 5 bedroom fully detached duplex,,Sponsored,4ENBG,"Updated 20 Apr 2021, Added 08 Apr 2021",Newly Built,"5 Bedrooms
New","Luxurious 10units of fully detached in a private and secured estates

Electrifying 5 bedroom fully detached duplex

Location: Ikate, Lekki

Price: 150 million

Features:

Ample parking space

Capacious compound

Spacious living room

LED lighting

Inbuilt speakers

All rooms ensuite

Fully fitted kitchen

Shower cubicles

Serene neighborhood

Beautifully finished closet

POP ceiling

BQ

For enquiries"
237,yaba,Adekunle Road Off Herbert MacaulayAdekunle Yaba Lagos,5 beds 5 baths 6 Toilets,5,5,6,5 Bedroom Duplex with just 3 Tenants in the compound,2500000.0,Premium,0EJZJ,"Updated 21 Apr 2021, Added 05 Mar 2021",,5 Bedroom,"- 5 Bedroom Duplex At Adekunle Road Off Herbert Macaulay Yaba with just 3 Tenants in the compound ..

Residential or Commercial Allowed
Price - 2.5m per annum

Call -"
238,yaba,OFF QUEEN STREET ALAGOMEJI YABAAlagomeji Yaba Lagos,3 beds 3 baths 4 Toilets,3,3,4,brand new 3 bedroom flat,2500000.0,Premium,0DXRU,"Updated 21 Apr 2021, Added 07 Oct 2020",Serviced Newly Built,"3 Bedrooms
New
Serviced","Property Description

Super and Executive Brand New 3 bedroom WITH a BQ, with 4 toilets,All en-suit with visitors toilet, treated bore hole water and Ample parking space, up stairs, kitchen cabinets, War-drops,Very standard ROOMS / spacious staircase, Italian Mable floor,beautiful light fittings,Up and Down Stairs Available, serene neighborhood, excellent proximity to island, balconies, POP all round_, etc ..all going for 2.5m x 1yr ASKING rent only while 600K FOR SERVICE CHARGE...the charges includes diesel, generator, cleaner, lawma, security, Gym, 24/7 running water, 24/7 light ect ...all going for 2.5 million"
239,yaba,"Akoka,AkokaAkoka Yaba Lagos",2 beds 3 baths 3 Toilets,2,3,3,"An Executive Newly Built Mini Flat With 2toilets , in a block of flats, up and down flats are available",1200000.0,Premium,6EHGJ,"Updated 21 Apr 2021, Added 16 Feb 2021",Furnished Newly Built,,
240,yaba,AlagomejiAlagomeji Yaba Lagos,3 beds 2 baths 2 Toilets,3,2,2,3 bedroom flat with two toilets and 2 bathroom ground floor,850000.0,Premium,3EHMX,"Updated 21 Apr 2021, Added 18 Feb 2021",,,
241,yaba,Abule ijeshaFola Agoro Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,Newly built room self contain,400000.0,Premium,5ENLC,"Updated 21 Apr 2021, Added 12 Apr 2021",Newly Built,"1 Bedrooms
New",Lovely
242,yaba,Abule Oja Yaba Lagos,beds baths Toilets,0,0,0,Newly built pop finished spacious room self contain,450000.0,Premium,1ENUS,"Updated 21 Apr 2021, Added 16 Apr 2021",Newly Built,New,"Newly built pop finished spacious room self contain, situated at abule ijesha yaba.
Rent: 400k and 450k per annum"
243,yaba,Onike Yaba Lagos,beds baths Toilets,0,0,0,Studio flats at Onike Yaba,650000.0,Premium,3EAWL,"Updated 21 Apr 2021, Added 20 Nov 2020",,,
244,yaba,Off Herbert Macaulay waySabo Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,A Very Clean & Decent Room Self Contain Bq,500000.0,Premium,7ENJW,"Updated 21 Apr 2021, Added 12 Apr 2021",,1 Bedroom,"A Very Clean & Decent Room Self Contain Bq @ Divine Mews Estate, Yaba GRA, Lagos, with 1toilet n Bath, behind a Flat, up floor, situated in a calm n conducive environment, fenced Round with gate n parking space, #500k x a year.

Note: No Kitchen ooh.

Pls Contact: ZEEZCONSULT PROPERTIES MGT: [redacted]/ [redacted]/ [redacted].

Many thanks for your usual patronage!!!"
245,yaba, Ebute Metta Yaba Lagos,3 beds 3 baths 0 Toilets,3,3,0,3bedroom flat,1300000.0,Premium,5EJGG,"Updated 21 Apr 2021, Added 25 Feb 2021",,3 Bedroom,"3 bedroom flat at Ebute Metta East.
Rent: N1.3m
Agency fee: 10%
Legal Fee: 10%
Caution Fee: N100k."
246,yaba,Abule ijeshaAbule Ijesha Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,Standard self-contained,350000.0,Premium,9EKU,"Updated 21 Apr 2021, Added 13 Mar 2021",,1 Bedroom,1 bedroom mini flat House for rent Abule ijesha Abule-Ijesha Yaba Lagos
247,yaba,Zanzi Estate Yaba Lagos,3 beds 3 baths 4 Toilets,3,3,4,"Lovely, Clean Spacious 3 Bedroom Flat @ Yaba",1500000.0,Premium,8CVTS,"Updated 21 Apr 2021, Added 13 Dec 2019",Furnished,"Security
Parking Space
24 Hours Security
Security doors
All Room Ensuit
Big Compound
3 Bedrooms
Furnished","This is a lovely, Clean Spacious 3 Bedroom Flat @ Onike Yaba.
It is well furnished with well made wardrobes and a nice kitchen cabinets with all the rooms ensuite with guest toilet, big parking space, you don't need to reverse for any tenants, 4 tenants in the compound, prepaid meter, security guard, borehole water, upstairs.
Rent is 1.5M per year
It is located in a nice and secured environment with an accessible road network"
249,yaba,Alagomeji Yaba Lagos,1 beds 2 baths 2 Toilets,1,2,2,Executive Standard lovely and decent Miniflat,650000.0,Premium,0EMMU,"Updated 21 Apr 2021, Added 01 Apr 2021",,1 Bedroom,"1 bedroom mini flat Mini flat Flat / Apartment for rent Alagomeji Yaba Lagos. Has 2 toilets & 2 bathrooms, upstairs with wardrobe, kitchen cabinets.
location: Alagomeji Yaba
#650k a year rent"
251,yaba,Abule oja YabaAbule Oja Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,Standard Mini flat upstairs and downstairs,450000.0,Premium,8EHPH,"Updated 21 Apr 2021, Added 18 Feb 2021",Furnished,,
252,yaba,Borno Way Alagomeji Yaba Lagos,3 beds 3 baths 4 Toilets,3,3,4,Lovely Serviced Executive 3 Bedroom Flat @ Alagomeji Yaba,1800000.0,Premium,3DLXE,"Updated 21 Apr 2021, Added 26 Jun 2020",Furnished Serviced,"Security
POP Ceiling
Parking Space
24 Hours Security
Security doors
All Room Ensuit
Big Compound
3 Bedrooms
Serviced
Furnished","This is a lovely Serviced Executive 3 Bedroom Flat @ Alagomeji Yaba.
It is well furnished with well made wardrobes and a nice kitchen cabinets with all the rooms ensuite with guest toilet, parking space, borehole water, gated street, quiet neighborhood, upstairs available.
Rent 1.8M per year with Serviced charge of 500k per year.
It is located in a nice and secured environment with an accessible road network"
253,yaba,OnikeOnike Yaba Lagos,2 beds 2 baths 3 Toilets,2,2,3,Newly built and tastefully finished Serviced 2bedroom flat Onike Yaba,1000000.0,Premium,7EJTC,"Updated 21 Apr 2021, Added 02 Mar 2021",,2 Bedroom,"Newly built and tastefully finished Serviced 2bedroom flat Onike Yaba at 1m per annum
As well as same house
Mini flat 750k
Roomself 650/700k

20% commission 10% agreement

Caution fee 5%

service charges 250k p.a for any kind of apartment interested in
Service charge includes

Cleaning of the compound
Waste disposal
Security ( house and street)
Gen will be on 7pm to 12pm / 6am to 8am daily
Water maintenance

1year rent."
254,yaba,Akoka extensionAkoka Yaba Lagos,3 beds 3 baths 3 Toilets,3,3,3,Standard 3 bedrooms flat,800000.0,Premium,4EMKF,"Updated 21 Apr 2021, Added 31 Mar 2021",,3 Bedroom,3 bedroom Blocks of Flats House for rent Akoka extension Akoka Yaba Lagos. The property is all rooms ensuite with visitors toilet upstairs fence round with gate security-wise car park with prepared metre
